Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-September-2022,755.00,771.00,755.00,761.40,765.024313236016381153,270799,6817,207167819.00,219536,81.07,16.00,6.40
27-September-2022,754.00,764.70,754.00,760.60,760.446141707107015218,193907,6035,147455830.00,129746,66.91,10.70,6.60
26-September-2022,767.05,771.35,753.50,755.20,766.924889382504594194,896784,8297,687765970.00,,,17.85,-11.85
23-September-2022,787.20,787.30,768.60,770.95,776.692897033274979531,150233,7001,116684904.00,51369,34.19,18.70,-16.25
22-September-2022,783.35,795.00,776.40,784.20,783.842567190413415517,168402,6029,132000656.00,70793,42.04,18.60,0.85
21-September-2022,792.50,797.00,779.25,780.40,785.398451088233911531,85092,5082,66831125.00,24511,28.81,17.75,-12.10
20-September-2022,783.60,796.60,783.60,790.55,792.177892326885376252,72943,5149,57783832.00,24731,33.90,13.00,6.95
19-September-2022,774.90,786.15,772.30,782.60,779.690298560430916201,2042903,10801,1592831650.00,1973326,96.59,13.85,7.70
16-September-2022,784.85,787.30,776.25,780.00,779.914705916628791851,85809,10248,66923701.00,21529,25.09,11.05,-4.85
15-September-2022,786.20,790.30,782.00,784.80,785.916271117067277540,151477,8326,119048239.00,63029,41.61,8.30,-1.40
14-September-2022,768.00,788.40,768.00,783.45,782.673498259353949856,216299,12946,169291495.00,96081,44.42,20.40,15.45
13-September-2022,773.00,789.00,770.10,784.60,778.080185937023482769,419712,18129,326569591.00,77063,18.36,18.90,11.60
12-September-2022,767.20,771.20,765.05,768.90,768.669148043309405772,191829,16489,147453034.00,24358,12.70,6.15,1.70
9-September-2022,776.00,776.00,763.55,765.55,767.635885524066861023,379713,23527,291481325.00,,,12.45,-10.45
8-September-2022,760.50,776.00,757.10,770.20,768.627934294046370646,539738,15519,414857704.00,110499,20.47,18.90,9.70
7-September-2022,756.50,759.70,736.10,753.05,748.691853029306438646,875712,19258,655638440.00,467445,53.38,23.60,-3.45
6-September-2022,740.00,792.05,740.00,761.30,758.982556369488092353,643788,12136,488623862.00,464080,72.09,52.05,21.30
5-September-2022,735.00,742.00,733.60,740.65,740.285464394819071160,200659,4239,148544941.00,148057,73.79,8.40,5.65
2-September-2022,725.15,740.60,720.05,734.65,735.150219499230148837,436448,11880,320854843.00,,,20.55,9.50
1-September-2022,723.10,745.90,723.10,735.05,735.428144474795157989,1975791,5647,1453052309.00,1786205,90.40,22.80,11.95
30-August-2022,720.90,729.70,712.00,726.50,721.832734718194362175,292063,9264,210820634.00,126627,43.36,17.70,5.60
29-August-2022,710.00,724.95,710.00,720.90,721.335233947254528842,145567,4328,105002606.00,84009,57.71,14.95,10.90
26-August-2022,743.00,743.00,727.90,730.55,732.524803149606299212,104140,6214,76285133.00,17944,17.23,15.10,-12.45
25-August-2022,743.50,768.00,731.60,738.05,745.852675237720062658,753933,22460,562322945.00,160039,21.23,36.40,-5.45
24-August-2022,728.00,792.65,721.10,738.90,735.187749912088947858,1103388,30698,811197341.00,300130,27.20,71.55,10.90
23-August-2022,719.15,742.65,719.15,737.60,732.923937501980794219,94659,4123,69377847.00,18186,19.21,23.50,18.45
22-August-2022,729.00,733.85,724.65,727.50,728.133585140792808434,285668,12320,208004465.00,121667,42.59,9.20,-1.50
19-August-2022,733.25,737.65,726.05,732.35,733.237705300329813105,300170,10368,220095962.00,121149,40.36,11.60,-0.90
18-August-2022,725.00,735.70,721.00,733.25,729.941819930876147312,201667,6408,147205177.00,,,14.70,8.25
17-August-2022,706.00,725.00,702.80,721.75,718.356294152176993300,296418,5260,212933736.00,197524,66.64,22.20,15.75
16-August-2022,711.00,715.70,700.70,703.80,707.024429718919272394,183506,7551,129743225.00,90155,49.13,15.00,-7.20
12-August-2022,709.55,712.20,706.65,709.85,709.710995420526815099,170762,4311,121191669.00,124502,72.91,5.55,0.30
11-August-2022,723.40,723.40,705.85,709.55,713.497797757677517196,461575,6449,329332746.00,352335,76.33,17.55,-13.85
10-August-2022,719.00,719.00,706.00,714.95,711.905534836412951347,330344,9679,235173722.00,132817,40.21,13.00,-4.05
8-August-2022,707.00,709.75,699.10,704.35,705.108520918906005563,259526,3815,182993994.00,171576,66.11,10.65,-2.65
5-August-2022,700.00,710.00,697.20,703.60,704.500920934791057638,118358,5578,83383320.00,32642,27.58,12.80,3.60
4-August-2022,699.00,699.00,681.00,693.95,689.325706149210238749,211393,4744,145718629.00,119667,56.61,18.00,-5.05
3-August-2022,688.80,696.65,687.00,692.95,692.003504541156672073,115279,3240,79773472.00,31660,27.46,9.65,4.15
2-August-2022,699.00,699.45,681.40,686.60,689.168145487202514593,111350,4249,76738873.00,34652,31.12,18.05,-12.40
1-August-2022,679.00,697.30,677.85,694.20,678.335327017359702490,3071366,4330,2083416060.00,2995171,97.52,19.45,15.20
29-July-2022,673.00,680.50,671.00,677.90,674.096269678806532848,135806,3570,91546318.00,88527,65.19,9.50,4.90
28-July-2022,681.00,681.00,664.25,666.80,671.984679994660587951,486945,13550,327219580.00,401310,82.41,16.75,-14.20
27-July-2022,684.00,684.00,669.75,674.80,674.189497354174050130,163654,4355,110333808.00,98875,60.42,14.25,-9.20
26-July-2022,681.00,685.10,670.10,683.80,678.666825073199147670,65233,2598,44271473.00,15272,23.41,15.00,2.80
25-July-2022,678.50,686.55,676.65,678.15,682.540202144840225734,55109,2346,37614108.00,14543,26.39,9.90,-0.35
22-July-2022,682.50,682.50,675.15,678.50,678.546550599122078538,67432,2946,45755751.00,36941,54.78,7.35,-4.00
21-July-2022,669.65,679.25,669.65,678.60,676.691498476770753998,42016,1560,28431870.00,15317,36.46,9.60,8.95
20-July-2022,677.00,678.00,668.05,670.25,672.153937978770297477,419695,8211,282099647.00,266418,63.48,9.95,-6.75
19-July-2022,673.35,675.80,663.40,672.95,671.229521007162747603,392866,11784,263703257.00,207262,52.76,12.40,-0.40
18-July-2022,660.80,669.00,649.35,663.50,651.995283318428658449,3086280,3646,2012240003.00,3012209,97.60,19.65,2.70
15-July-2022,648.20,657.50,643.50,651.65,653.966018136431787038,511567,10017,334547434.00,304318,59.49,14.00,3.45
14-July-2022,648.20,652.10,629.05,642.00,640.487159048833669313,194456,6304,124546571.00,59295,30.49,23.05,-6.20
13-July-2022,685.20,685.20,641.30,643.45,655.419588502332587184,191204,7031,125318847.00,75560,39.52,43.90,-41.75
12-July-2022,663.00,666.95,660.10,662.45,664.024055164343094908,246101,5386,163416984.00,172452,70.07,6.85,-0.55
11-July-2022,676.80,680.60,659.05,660.30,663.718506004040359498,362839,15071,240822959.00,127732,35.20,21.55,-16.50
8-July-2022,686.15,696.50,686.15,695.25,693.034422881091549088,169887,5480,117737539.00,101425,59.70,10.35,9.10
7-July-2022,694.95,696.55,685.55,686.65,690.710552177085867185,102775,4477,70987777.00,39147,38.09,11.00,-8.30
6-July-2022,679.00,694.90,679.00,693.95,691.407243384230831929,73612,3496,50895870.00,27002,36.68,15.90,14.95
5-July-2022,682.90,689.10,681.00,684.30,685.624279771843301516,207226,4689,142079177.00,146224,70.56,8.10,1.40
4-July-2022,674.25,685.05,666.15,681.90,676.112849538630075420,71201,4585,48139911.00,27098,38.06,18.90,7.65
1-July-2022,686.00,686.00,666.05,673.40,672.780071069412062136,284792,4780,191602382.00,220657,77.48,19.95,-12.60
30-June-2022,691.00,691.45,679.35,683.90,683.776930533817850972,184651,5491,126260094.00,95938,51.96,12.10,-7.10
29-June-2022,678.00,689.00,676.20,687.50,682.860204158222622532,53292,2088,36390986.00,11042,20.72,12.80,9.50
28-June-2022,679.05,684.95,676.20,681.00,680.976288244165385017,66971,2569,45605663.00,29956,44.73,8.75,1.95
27-June-2022,677.65,687.00,671.15,684.90,679.484417269284247392,171889,6931,116795897.00,92276,53.68,15.85,7.25
24-June-2022,664.95,675.50,662.95,671.50,671.581026219753484486,136462,6126,91645290.00,51758,37.93,12.55,6.55
23-June-2022,649.95,664.25,647.65,660.50,657.491077701278628635,64053,2365,42114276.00,12735,19.88,16.60,10.55
22-June-2022,642.20,650.15,641.30,642.75,646.651775678751195537,143241,7907,92627047.00,71571,49.97,8.85,0.55
21-June-2022,642.00,658.15,640.75,653.75,651.070549630844954881,129214,8361,84127430.00,48088,37.22,17.40,11.75
20-June-2022,642.00,646.60,634.20,641.50,639.034363290795547108,92075,6083,58839089.00,34892,37.90,12.40,-0.50
17-June-2022,659.70,661.35,638.35,643.85,647.276529519785027048,141041,8079,91292529.00,42848,30.38,23.00,-15.85
16-June-2022,686.00,686.00,650.35,653.95,664.276416472470522764,230008,5197,152788890.00,118480,51.51,35.65,-32.05
15-June-2022,682.95,685.00,673.60,682.00,680.032834943026659135,214223,4668,145678674.00,106632,49.78,11.40,-0.95
14-June-2022,673.80,689.00,671.00,682.15,679.745853228771250503,183878,4466,124990308.00,28742,15.63,18.00,8.35
13-June-2022,665.00,673.00,657.90,671.20,665.901009355646330214,189725,3275,126338069.00,71303,37.58,15.10,6.20
10-June-2022,672.00,676.55,664.50,673.00,673.781613228650379402,113995,3702,76807735.00,42755,37.51,12.05,1.00
9-June-2022,658.00,679.95,655.15,676.50,667.792818605384731650,152171,4503,101618701.00,43813,28.79,24.80,18.50
8-June-2022,685.00,687.40,660.50,663.20,676.526021763202371140,600555,9682,406291085.00,217208,36.17,26.90,-21.80
7-June-2022,678.00,687.30,673.25,685.90,680.203485720553512564,173221,8278,117825528.00,111112,64.14,14.05,7.90
6-June-2022,682.35,689.85,676.60,683.35,684.307446902384556382,147323,2860,100814226.00,108344,73.54,13.25,1.00
3-June-2022,700.45,700.45,685.20,686.40,690.649544676016211907,58969,1990,40726913.00,21630,36.68,15.25,-14.05
2-June-2022,685.00,697.00,683.40,695.90,689.648128648037991896,143399,7976,98894852.00,88482,61.70,13.60,10.90
1-June-2022,698.15,706.00,691.30,694.25,698.860703546715936673,579663,3771,405103692.00,519924,89.69,14.70,-3.90
31-May-2022,695.00,706.30,692.25,701.10,700.723514961604673204,258495,6536,181133525.00,160491,62.09,14.05,6.10
30-May-2022,689.75,703.75,682.90,699.00,697.275676516083809202,379481,6302,264602871.00,287023,75.64,20.85,9.25
27-May-2022,702.05,702.05,676.15,684.75,688.953732158911289611,170183,4480,117248213.00,91315,53.66,25.90,-17.30
26-May-2022,689.00,695.30,676.00,693.35,686.493030914305157244,164584,6288,112985769.00,48369,29.39,19.30,4.35
25-May-2022,677.00,689.85,677.00,688.35,683.789619615032080659,174560,5543,119362316.00,89813,51.45,12.85,11.35
24-May-2022,686.15,688.35,676.15,678.80,680.728698291366906474,53376,2660,36334575.00,11594,21.72,12.20,-7.35
23-May-2022,685.00,693.75,680.00,685.70,688.408736727360813920,74307,2458,51153588.00,11994,16.14,13.75,0.70
20-May-2022,684.15,691.50,683.20,687.70,685.658052803040586398,235744,3659,161639772.00,163083,69.18,8.30,3.55
19-May-2022,686.00,692.55,668.20,673.50,682.419445455207044611,137410,5644,93771256.00,26752,19.47,24.35,-12.50
18-May-2022,725.40,727.55,689.05,696.05,703.433655063084691361,613144,18251,431306125.00,129362,21.10,38.50,-29.35
17-May-2022,699.80,710.00,691.00,707.55,702.638321821023394417,123491,4233,86769509.00,48971,39.66,19.00,7.75
16-May-2022,683.15,697.75,679.85,692.80,689.717912622314977062,101582,2628,70062925.00,26378,25.97,17.90,9.65
13-May-2022,717.90,717.90,685.00,689.40,699.984021460553154662,359357,12306,251544158.00,190697,53.07,32.90,-28.50
12-May-2022,712.60,722.75,702.00,705.75,708.069982219155542581,226086,9825,160084710.00,102749,45.45,20.75,-6.85
11-May-2022,720.00,735.10,717.20,722.90,724.124255839504980990,217527,3379,157516577.00,19976,9.18,17.90,2.90
10-May-2022,706.50,728.40,706.50,719.60,722.075462788972083297,103773,5207,74931937.00,31960,30.80,21.90,13.10
9-May-2022,700.00,720.00,700.00,711.75,712.258200824033972960,189798,5709,135185182.00,74174,39.08,20.00,11.75
6-May-2022,715.00,723.90,707.75,710.40,717.775880316532483586,348653,9562,250254714.00,261745,75.07,16.15,-4.60
5-May-2022,722.10,733.00,714.30,717.55,726.369545175169022741,175716,6317,127634751.00,97753,55.63,18.70,-4.55
4-May-2022,739.10,739.10,716.80,722.60,740.549091467268874452,2872984,8343,2127585691.00,2786649,96.99,22.30,-16.50
2-May-2022,730.55,742.70,730.55,741.45,738.225855182934354928,202559,7851,149534291.00,74414,36.74,12.15,10.90
29-April-2022,750.00,760.80,735.75,739.70,753.408346031267616639,358326,6076,269965799.00,189531,52.89,25.05,-10.30
28-April-2022,751.80,754.00,744.80,747.25,749.082633733435093318,100891,3521,75575696.00,35525,35.21,9.20,-4.55
27-April-2022,751.50,761.35,746.25,753.55,753.717165806691845310,75196,3815,56676516.00,21806,29.00,15.10,2.05
26-April-2022,744.50,758.85,739.25,756.20,749.516149755195499451,217929,6586,163341305.00,99473,45.64,19.60,11.70
25-April-2022,732.00,743.25,730.00,739.45,735.441000467680342327,271553,6285,199711210.00,207147,76.28,13.25,7.45
22-April-2022,734.75,740.75,729.40,738.75,737.248765259528468921,64386,2230,47468499.00,19747,30.67,11.35,4.00
21-April-2022,746.00,746.00,730.00,734.75,739.137342414917418162,261922,9605,193596331.00,83489,31.88,16.00,-11.25
20-April-2022,727.20,744.30,724.50,739.40,738.521034785075165673,155124,3588,114562337.00,55706,35.91,19.80,12.20
19-April-2022,735.30,737.65,717.00,722.55,734.066392440337057154,480868,6858,352989038.00,352519,73.31,20.65,-12.75
18-April-2022,729.10,740.10,723.50,729.80,728.936110275777891776,226124,6244,164829949.00,150682,66.64,16.60,0.70
13-April-2022,743.00,756.50,738.00,740.70,753.225190559463897157,599288,3400,451398818.00,530860,88.58,18.50,-2.30
12-April-2022,762.40,762.40,740.00,741.60,749.495495495495495495,77478,3070,58069412.00,24002,30.98,22.40,-20.80
11-April-2022,755.35,765.15,755.35,757.90,759.924043896615703251,486689,4532,369846673.00,431705,88.70,9.80,2.55
8-April-2022,764.20,768.00,757.75,762.15,762.679934137332561968,112355,5701,85690904.00,43010,38.28,10.25,-2.05
7-April-2022,772.00,777.45,759.65,762.60,766.496509979278001963,55014,2742,42168039.00,18160,33.01,17.80,-9.40
6-April-2022,765.00,780.35,763.05,775.20,773.713593666922667926,118489,4064,91676550.00,28961,24.44,17.30,10.20
5-April-2022,771.00,773.65,761.00,766.25,767.163713678242381289,64906,2566,49793528.00,16980,26.16,12.65,-4.75
4-April-2022,758.60,774.85,756.00,767.65,767.123960526470553640,255057,9585,195660336.00,125432,49.18,18.85,9.05
1-April-2022,757.15,766.60,749.10,758.60,757.628418426776344950,194022,5845,146996581.00,110101,56.75,17.50,1.45
31-March-2022,752.00,759.05,739.60,755.40,748.411016717763891814,128187,4362,95936563.00,30169,23.54,19.45,3.40
30-March-2022,760.00,769.75,744.65,749.40,758.230468265146977080,185301,5564,140500864.00,39049,21.07,25.10,-10.60
29-March-2022,740.20,762.85,737.05,754.55,751.341546894801440921,601282,19262,451768148.00,210367,34.99,25.80,14.35
28-March-2022,714.95,737.50,710.45,733.35,721.217062375264239391,237001,7073,170929165.00,55225,23.30,27.05,18.40
25-March-2022,710.50,714.40,705.80,709.25,710.504402392750869174,163661,6892,116281861.00,84330,51.53,8.60,-1.25
24-March-2022,699.00,708.95,697.35,706.25,704.790123320793791549,181559,4851,127960990.00,124059,68.33,11.60,7.25
23-March-2022,719.90,719.90,703.00,705.05,706.771944393184474380,162570,7407,114899915.00,56175,34.55,16.90,-14.85
22-March-2022,707.20,720.90,706.10,719.25,713.710046581172005290,86945,3875,62053520.00,37950,43.65,14.80,12.05
21-March-2022,702.00,723.00,702.00,709.35,712.845983478728097956,228917,3764,163182564.00,176998,77.32,21.00,7.35
17-March-2022,719.00,727.70,714.70,722.80,723.578656430950494789,228481,8096,165323975.00,115581,50.59,13.00,3.80
16-March-2022,706.00,715.00,705.00,712.60,708.403727011243789767,286825,7330,203187899.00,186601,65.06,10.00,6.60
15-March-2022,700.80,709.45,695.40,703.35,704.149843924478296506,350151,9692,246558772.00,231167,66.02,14.05,2.55
14-March-2022,688.40,704.85,688.40,700.55,699.531757239067688774,128884,5653,90158451.00,70510,54.71,16.45,12.15
11-March-2022,696.05,702.20,691.60,694.80,696.811836938045835531,68244,4212,47553227.00,20285,29.72,10.60,-1.25
10-March-2022,705.30,707.30,690.75,697.55,700.575898190290955403,101287,5124,70959231.00,27718,27.37,16.55,-7.75
9-March-2022,683.00,698.10,674.45,691.45,688.979241275737352374,225062,8599,155063046.00,73193,32.52,23.65,8.45
8-March-2022,675.40,686.80,667.70,682.90,678.698830496258925453,269174,13781,182688079.00,83303,30.95,19.10,7.50
7-March-2022,643.00,679.00,638.90,675.60,661.473340291094922033,389014,12328,257322390.00,65500,16.84,40.10,32.60
4-March-2022,667.95,667.95,650.00,653.00,658.712216607668819412,148028,4830,97507852.00,24015,16.22,17.95,-14.95
3-March-2022,676.10,679.80,668.85,671.80,673.144211857263276201,142360,4750,95828810.00,40300,28.31,10.95,-4.30
2-March-2022,686.25,686.25,666.05,673.90,673.145323049358708239,274602,7104,184847052.00,95078,34.62,20.20,-12.35
28-February-2022,683.00,689.80,666.90,686.25,678.142841034661615136,177372,9406,120283552.00,,,22.90,3.25
25-February-2022,680.00,695.00,677.80,688.45,688.956358351228198816,152744,6482,105233950.00,42032,27.52,17.20,8.45
24-February-2022,689.00,689.00,645.60,670.75,673.413953429944711995,636847,21180,428861656.00,133197,20.92,43.40,-18.25
23-February-2022,698.00,708.90,698.00,704.25,705.355591153216811050,203509,5201,143546211.00,101659,49.95,10.90,6.25
22-February-2022,695.00,701.60,687.70,699.90,693.898167034563692754,286312,9079,198671372.00,125844,43.95,13.90,4.90
21-February-2022,706.00,716.25,702.75,709.80,711.343961441148522559,262041,7662,186401283.00,105004,40.07,13.50,3.80
18-February-2022,708.15,719.40,708.15,712.70,715.650405222455073162,107842,4648,77177171.00,45583,42.27,11.25,4.55
17-February-2022,726.00,727.00,715.10,717.15,720.353922761137296639,157848,13594,113706426.00,76692,48.59,11.90,-8.85
16-February-2022,715.20,728.00,707.70,721.40,719.462982524233684944,203539,6729,146438776.00,47721,23.45,20.30,6.20
15-February-2022,697.00,713.15,687.75,711.35,699.341138061335934260,171221,5953,119741889.00,35585,20.78,25.40,14.35
14-February-2022,708.50,708.50,685.00,688.05,692.820643978063624087,279171,10494,193415432.00,99702,35.71,23.50,-20.45
11-February-2022,718.00,725.20,710.95,714.45,716.415505819712729073,129216,5687,92572346.00,48638,37.64,14.25,-3.55
10-February-2022,725.00,726.80,708.65,723.80,718.632994178739832902,198926,7852,142954787.00,85134,42.80,18.15,-1.20
9-February-2022,709.10,726.00,702.15,719.60,716.482282983991908764,458768,13243,328699144.00,87247,19.02,23.85,10.50
8-February-2022,718.20,718.20,701.00,708.85,707.121912505802002519,241296,9358,170625689.00,69908,28.97,17.20,-9.35
7-February-2022,719.40,719.60,699.55,706.50,709.298579987734113317,190773,9386,135315018.00,57897,30.35,20.05,-12.90
4-February-2022,721.60,723.15,716.55,720.20,719.939591793681767839,94805,3206,68253873.00,36183,38.17,6.60,-1.40
3-February-2022,728.00,728.80,718.55,721.60,723.958207790810287313,74344,2872,53821949.00,18729,25.19,10.25,-6.40
2-February-2022,734.00,734.00,720.80,724.95,725.080722161638192172,82530,3333,59840912.00,19954,24.18,13.20,-9.05
1-February-2022,734.00,735.00,718.30,722.75,727.807173697875575574,278852,14397,202950486.00,129493,46.44,16.70,-11.25
31-January-2022,730.25,734.80,719.40,729.40,727.658991320914479254,377920,13871,274996886.00,159978,42.33,15.40,-0.85
28-January-2022,718.00,752.80,702.00,715.90,719.837267923043876584,579603,16938,417219840.00,84663,14.61,50.80,-2.10
27-January-2022,706.00,715.95,701.60,707.20,708.527361156070288178,250227,11546,177292676.00,82202,32.85,14.35,1.20
25-January-2022,685.00,720.15,684.00,711.90,709.049103869056349183,272728,10024,193377544.00,64450,23.63,36.15,26.90
24-January-2022,694.00,707.15,677.50,689.60,694.745217561915293991,224258,7608,155802173.00,48514,21.63,29.65,-4.40
21-January-2022,712.80,713.70,689.25,695.05,699.523135203391359249,133044,5496,93067356.00,29666,22.30,24.45,-17.75
20-January-2022,702.60,718.90,702.60,715.30,712.145635086344839819,270601,6161,192707321.00,58357,21.57,16.30,12.70
19-January-2022,725.50,725.50,701.75,704.05,707.728986762340715081,80830,3249,57205734.00,22029,27.25,23.75,-21.45
18-January-2022,728.55,730.45,712.90,714.10,720.381985504482166698,83888,2801,60431404.00,17435,20.78,17.55,-14.45
17-January-2022,721.00,734.75,720.00,728.55,728.304430379746835443,197500,12963,143840125.00,84654,42.86,14.75,7.55
14-January-2022,732.00,732.00,718.75,720.70,723.575916585312940666,73752,2344,53365171.00,28792,39.04,13.25,-11.30
13-January-2022,728.55,735.55,727.60,731.55,731.458198693363130291,99339,3781,72662326.00,40604,40.87,7.95,3.00
12-January-2022,709.00,732.35,704.30,730.05,719.845879660025759973,557454,16637,401280965.00,309728,55.56,28.05,21.05
11-January-2022,704.00,709.45,694.80,703.60,701.288358702064896755,211875,5963,148585471.00,57739,27.25,14.65,-0.40
10-January-2022,704.75,711.15,703.50,704.70,706.653422149962863108,170989,7100,120829962.00,71317,41.71,7.65,-0.05
7-January-2022,715.00,715.35,701.75,704.75,707.515705997746149672,119795,4216,84756844.00,35633,29.74,13.60,-10.25
6-January-2022,701.10,720.50,700.20,710.25,711.105097145727012009,653091,18889,464416339.00,227619,34.85,20.30,9.15
5-January-2022,702.90,702.90,691.85,700.05,698.442610906376825115,85748,3422,59890057.00,25693,29.96,11.05,-2.85
