Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
4-June-2020,2116.00,2132.00,2106.30,2120.30,2118.672542346958283944,78459,5723,166228929.00,25716,32.78,25.70,4.30
3-June-2020,2119.00,2148.60,2085.05,2120.00,2116.923818113491168733,133050,9100,281656714.00,34321,25.80,63.55,1.00
2-June-2020,2120.00,2125.80,2094.25,2107.30,2112.187697318609734146,70001,5923,147855251.00,27563,39.38,31.55,-12.70
1-June-2020,2070.00,2143.00,2070.00,2106.70,2111.006758323483336066,176819,12416,373266104.00,47336,26.77,73.00,36.70
29-May-2020,2006.00,2066.00,2000.95,2056.90,2005.452100114468111309,1185483,13486,2377429372.00,98982,8.35,65.05,50.90
28-May-2020,2007.90,2014.60,1990.60,2009.25,2004.742568650752506360,125381,6401,251356628.00,66579,53.10,24.00,1.35
27-May-2020,1986.00,2004.15,1961.00,1997.50,1984.666278067009486090,125236,7075,248551666.00,61210,48.88,43.15,11.50
26-May-2020,2000.00,2019.95,1975.00,1977.45,2002.747966822857758388,111402,13496,223110129.00,62509,56.11,44.95,-22.55
22-May-2020,1976.00,1994.75,1958.05,1988.40,1980.312482175111702633,105190,8772,208309070.00,42636,40.53,36.70,12.40
21-May-2020,1999.00,2003.10,1955.75,1970.90,1977.993792658676842048,74428,7206,147218122.00,31610,42.47,47.35,-28.10
20-May-2020,1970.50,2010.00,1970.50,1992.15,1995.082693680051520373,114906,9545,229246972.00,45975,40.01,39.50,21.65
19-May-2020,2015.00,2023.70,1968.65,1974.50,1988.406193504875558511,106757,10853,212276280.00,44649,41.82,55.05,-40.50
18-May-2020,2044.00,2045.90,1989.00,2005.85,2010.000985461672184513,90313,7026,181529219.00,27262,30.19,56.90,-38.15
15-May-2020,2011.00,2036.55,2006.05,2032.20,2023.635764115979943318,73392,5129,148518676.00,23900,32.56,30.50,21.20
14-May-2020,1991.90,2025.60,1983.95,2006.35,2008.947483154387263976,1350500,10625,2713083576.00,1235640,91.50,41.65,14.45
13-May-2020,2086.00,2086.00,1975.50,1995.10,2015.541384460421659546,1007685,12562,2031030820.00,903612,89.67,110.50,-90.90
12-May-2020,2019.00,2025.60,1986.20,2011.25,2004.118440534953768687,3921909,31260,7859970149.00,3701167,94.37,39.40,-7.75
11-May-2020,2084.90,2115.15,2036.10,2049.85,2077.066086660707370828,276319,13501,573932824.00,46117,16.69,79.05,-35.05
8-May-2020,2066.00,2098.00,2035.85,2088.35,2061.930054970021835202,248681,18050,512762828.00,75726,30.45,62.15,22.35
7-May-2020,1951.00,2007.00,1902.30,1992.50,1936.755316528160724601,7647566,113474,14811464109.00,3506003,45.84,104.70,41.50
6-May-2020,2069.00,2071.80,2000.00,2009.85,2034.248172265059037087,120094,10833,244301000.00,32719,27.24,71.80,-59.15
5-May-2020,2107.00,2124.85,2035.00,2041.85,2071.562925934742168972,113427,9278,234971168.00,31358,27.65,89.85,-65.15
4-May-2020,2108.00,2159.50,2066.55,2082.30,2106.611478223747987797,224878,18984,473730576.00,67216,29.89,92.95,-25.70
30-April-2020,2278.00,2278.00,2160.05,2195.70,2200.829836117714017878,238952,20102,525892691.00,93733,39.23,117.95,-82.30
29-April-2020,2310.00,2310.00,2221.40,2232.10,2249.147307942334901151,104604,9834,235269805.00,52192,49.89,88.60,-77.90
28-April-2020,2338.00,2349.00,2268.00,2290.40,2291.466400174675422832,59539,4881,136431618.00,17379,29.19,81.00,-47.60
27-April-2020,2304.80,2330.00,2285.00,2320.60,2309.247999567474048442,36992,3431,85423702.00,7370,19.92,45.00,15.80
24-April-2020,2315.00,2336.40,2280.00,2282.90,2296.543813616032120593,56786,4842,130411537.00,16883,29.73,56.40,-32.10
23-April-2020,2398.60,2415.00,2310.00,2315.85,2377.179687259722057460,227601,9046,541048474.00,28609,12.57,105.00,-82.75
22-April-2020,2330.00,2399.90,2276.40,2386.70,2345.930616433008777506,89661,7270,210338485.00,17982,20.06,123.50,56.70
21-April-2020,2294.00,2377.20,2280.05,2316.35,2336.992405473957411667,67812,7233,158476129.00,14021,20.68,97.15,22.35
20-April-2020,2391.00,2419.00,2321.25,2337.65,2346.379462156010195319,73367,6896,172146822.00,19755,26.93,97.75,-53.35
17-April-2020,2490.00,2493.85,2355.00,2384.45,2395.741526558273089032,108309,10188,259480369.00,27274,25.18,138.85,-105.55
16-April-2020,2462.00,2525.00,2421.65,2436.60,2465.521549185156096603,101860,10115,251138025.00,25539,25.07,103.35,-25.40
15-April-2020,2385.00,2516.40,2380.85,2489.75,2465.112914030072130049,334396,25075,824323898.00,81439,24.35,135.55,104.75
13-April-2020,2375.00,2420.00,2316.00,2347.30,2357.983591536785811120,106957,10640,252202851.00,30891,28.88,104.00,-27.70
9-April-2020,2500.00,2504.35,2346.55,2372.90,2388.354232471871371218,252323,23944,602636705.00,53252,21.10,157.80,-127.10
8-April-2020,2401.00,2614.00,2401.00,2458.70,2523.655967613282487789,183038,18850,461924941.00,53845,29.42,213.00,57.70
7-April-2020,2325.00,2462.90,2220.00,2444.60,2355.518529081179016591,178827,16067,421230312.00,66100,36.96,242.90,119.60
3-April-2020,2225.00,2253.25,2128.65,2153.55,2181.330340473749527869,92665,8528,202132976.00,9150,9.87,124.60,-71.45
1-April-2020,2304.00,2324.45,2159.90,2179.25,2229.983932481976329322,81282,8062,181257554.00,27219,33.49,164.55,-124.75
31-March-2020,2211.15,2311.85,2187.10,2298.15,2260.720243703284969537,63684,5472,143971708.00,23473,36.86,124.75,87.00
30-March-2020,2141.00,2229.65,2104.65,2187.10,2175.811944241337830506,84794,9133,184495798.00,18046,21.28,125.00,46.10
27-March-2020,2264.00,2269.00,2121.30,2140.30,2205.695860547968445160,141468,9506,312035382.00,43899,31.03,147.70,-123.70
26-March-2020,2099.00,2284.25,2061.00,2217.20,2155.581573587305676539,124213,10701,267751254.00,31082,25.02,223.25,118.20
25-March-2020,2020.00,2139.10,2002.60,2076.60,2080.848628900180573636,119065,18343,247756242.00,56435,47.40,136.50,56.60
24-March-2020,1976.00,2072.30,1946.15,2028.75,2023.753950445610264837,126568,9791,256142490.00,41500,32.79,126.15,52.75
23-March-2020,1990.00,1990.00,1851.00,1872.55,1891.824982804828878400,168652,7591,319060067.00,57820,34.28,139.00,-117.45
20-March-2020,1846.00,2080.00,1846.00,2052.50,1991.606544303412169360,164265,15115,327151249.00,39400,23.99,234.00,206.50
19-March-2020,1910.00,1910.00,1756.00,1836.65,1825.952662652094674695,169549,17288,309588448.00,38931,22.96,154.00,-73.35
18-March-2020,2041.60,2062.60,1910.00,1927.35,1995.607544525157687472,89893,10166,179391149.00,33513,37.28,152.60,-114.25
17-March-2020,1951.00,2087.95,1931.35,2009.00,2032.111594715023227352,116027,7658,235779812.00,37164,32.03,156.60,58.00
16-March-2020,2023.00,2035.10,1932.55,1941.25,1975.370746752847786283,81379,7356,160753696.00,36504,44.86,102.55,-81.75
13-March-2020,1995.00,2120.85,1856.50,2033.20,2016.234175814266156204,121981,10920,245942261.00,44042,36.11,264.35,38.20
12-March-2020,2109.90,2123.10,2032.50,2059.35,2080.886354045130700295,80566,6026,167648690.00,26525,32.92,90.60,-50.55
11-March-2020,2089.00,2168.50,2076.60,2153.85,2135.057961823042964621,80415,4837,171690686.00,30906,38.43,91.90,64.85
9-March-2020,2167.00,2169.35,2112.95,2122.75,2138.704235372235308997,63253,4830,135279459.00,22357,35.35,56.40,-44.25
6-March-2020,2196.00,2248.20,2160.00,2186.60,2193.395113710201429499,76950,5326,168781754.00,25370,32.97,88.20,-9.40
5-March-2020,2184.25,2258.75,2182.65,2216.05,2233.268385688146747236,65037,4137,145245076.00,28042,43.12,76.10,31.80
4-March-2020,2180.05,2185.35,2152.50,2177.15,2164.558808471908834069,52739,2876,114156667.00,23909,45.33,32.85,-2.90
3-March-2020,2160.35,2189.60,2142.00,2167.85,2171.940425084175084175,47520,4920,103210609.00,16062,33.80,47.60,7.50
2-March-2020,2182.00,2229.50,2143.55,2157.10,2190.655848453725892959,43815,4450,95983586.00,20138,45.96,85.95,-24.90
28-February-2020,2204.70,2229.00,2155.05,2174.90,2172.803985155120929365,198587,5986,431490625.00,162902,82.03,73.95,-29.80
27-February-2020,2245.00,2259.55,2200.70,2252.85,2231.960525041170202460,61938,4288,138243171.00,23052,37.22,58.85,7.85
26-February-2020,2236.00,2255.60,2204.95,2240.95,2243.629542623242569852,84285,4012,189104316.00,59751,70.89,50.65,4.95
25-February-2020,2216.15,2279.00,2216.15,2232.40,2246.715414846523587593,68447,3294,153780930.00,21731,31.75,62.85,16.25
24-February-2020,2249.70,2262.15,2210.80,2216.00,2232.551236044657097288,35112,1975,78389339.00,11533,32.85,51.35,-33.70
20-February-2020,2288.30,2289.65,2243.00,2247.85,2262.783262748404652856,52183,4296,118078819.00,22777,43.65,46.65,-40.45
19-February-2020,2250.00,2307.20,2241.90,2293.50,2285.795631051353108214,58458,2458,133623041.00,17289,29.58,65.30,43.50
18-February-2020,2260.00,2260.00,2222.15,2232.90,2230.808052044265407232,43194,2229,96357523.00,22228,51.46,37.85,-27.10
17-February-2020,2252.00,2289.45,2244.00,2250.70,2262.220576038603634170,53052,2722,120015326.00,23134,43.61,45.45,-1.30
14-February-2020,2269.90,2297.35,2247.00,2254.85,2273.674057165059860608,41179,2221,93627624.00,18434,44.77,50.35,-15.05
13-February-2020,2260.45,2288.00,2234.10,2279.25,2268.001933405911343400,221371,6724,502069856.00,170312,76.94,53.90,18.80
12-February-2020,2159.80,2271.00,2159.80,2260.45,2252.773947468735217257,217737,13849,490512241.00,122082,56.07,111.20,100.65
11-February-2020,2160.05,2179.00,2149.15,2152.80,2161.947401443061800690,28689,2212,62024109.00,17177,59.87,29.85,-7.25
10-February-2020,2159.60,2188.40,2151.65,2160.05,2163.516737437153202907,38387,2566,83050917.00,20829,54.26,36.75,0.45
7-February-2020,2165.00,2170.50,2144.10,2159.60,2154.131536154913398278,67031,2497,144393591.00,49906,74.45,26.40,-5.40
6-February-2020,2160.60,2195.85,2134.80,2157.15,2170.057441716159914901,45124,2355,97921672.00,15320,33.95,61.05,-3.45
5-February-2020,2158.00,2184.00,2154.70,2160.15,2164.737583997499609313,31995,2178,69260779.00,17681,55.26,29.30,2.15
4-February-2020,2188.75,2203.65,2141.00,2155.00,2170.977752606148563742,56501,3992,122662414.00,21167,37.46,62.65,-33.75
3-February-2020,2075.00,2195.00,2075.00,2178.50,2161.297219528977574828,127892,9418,276412624.00,48106,37.61,120.00,103.50
1-February-2020,2058.00,2096.80,2032.20,2073.60,2074.931184149771229484,119115,6662,247155428.00,22380,18.79,64.60,15.60
31-January-2020,2070.00,2070.00,2020.35,2034.15,2042.807555728653577401,43649,2979,89166507.00,13792,31.60,49.65,-35.85
30-January-2020,2074.00,2076.00,2051.00,2058.45,2064.147656666074915675,22532,1474,46509375.00,12855,57.05,25.00,-15.55
29-January-2020,2074.90,2085.00,2063.65,2073.60,2076.525790908751353976,26773,2365,55594825.00,9140,34.14,21.35,-1.30
28-January-2020,2061.00,2065.00,2043.55,2060.70,2056.609773854484233516,21977,1697,45198113.00,8365,38.06,21.45,-0.30
27-January-2020,2068.00,2068.00,2059.25,2061.35,2062.725496857482588754,17661,1509,36429795.00,9826,55.64,8.75,-6.65
24-January-2020,2060.00,2079.00,2052.00,2073.05,2071.288635903849336987,54373,4357,112622177.00,35337,64.99,27.00,13.05
23-January-2020,2052.00,2061.15,2035.05,2056.50,2048.622436880006941030,34577,2193,70835218.00,17701,51.19,26.10,4.50
22-January-2020,2061.25,2061.25,2028.00,2051.20,2047.494279313517622114,49994,5006,102362429.00,25068,50.14,33.25,-10.05
21-January-2020,2063.00,2074.40,2052.15,2056.95,2060.463305464547991533,350093,3163,721353780.00,318469,90.97,22.25,-6.05
20-January-2020,2063.50,2075.80,2051.75,2062.65,2060.769108500345542501,28940,1811,59638658.00,14600,50.45,24.05,-0.85
17-January-2020,2046.05,2063.95,2040.05,2059.20,2057.252214540918796642,47301,2643,97310087.00,28836,60.96,23.90,13.15
16-January-2020,2025.00,2054.35,2020.05,2047.85,2040.254761685682738314,43472,3284,88693955.00,23424,53.88,34.30,22.85
15-January-2020,2013.00,2026.95,1998.20,2020.45,2010.481326796198777313,33042,2218,66430324.00,17946,54.31,28.75,7.45
14-January-2020,1999.90,2015.00,1982.70,2009.00,2002.421020896143050213,48095,3239,96306439.00,23481,48.82,32.30,9.10
13-January-2020,1962.00,1997.05,1957.75,1994.90,1980.981043377910528816,58924,3276,116727327.00,26857,45.58,39.30,32.90
10-January-2020,1936.20,1957.00,1932.35,1953.75,1947.982525029852117204,43548,2106,84830743.00,15659,35.96,24.65,17.55
9-January-2020,1938.80,1946.05,1931.45,1934.40,1935.944942609619859903,342479,4278,663020488.00,297146,86.76,14.60,-4.40
8-January-2020,1920.00,1937.45,1907.00,1929.30,1922.087677975039550008,28445,2306,54673784.00,17484,61.47,30.45,9.30
7-January-2020,1918.50,1930.50,1918.00,1920.15,1924.637219085575113472,27099,2684,52155744.00,11325,41.79,12.50,1.65
6-January-2020,1933.00,1933.00,1911.75,1915.55,1917.375603881844584543,70585,3188,135337957.00,12051,17.07,21.25,-17.45
3-January-2020,1938.00,1938.00,1919.25,1928.75,1926.307341009571005198,20583,2678,39649184.00,8296,40.31,18.75,-9.25
2-January-2020,1940.00,1952.25,1930.50,1938.15,1939.160365746439247406,22748,1970,44112020.00,11389,50.07,21.75,-1.85
1-January-2020,1931.00,1939.75,1918.25,1936.75,1933.016638225255972696,18752,1909,36247928.00,4767,25.42,21.50,5.75
31-December-2019,1944.00,1946.40,1920.00,1923.25,1934.341323375893359029,24906,1980,48176705.00,8805,35.35,26.40,-20.75
